Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
9/01/2020,1578542789,192.168.2.199,33960,192.168.2.10,676,tcp,other,0.000021,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,95238.09524,4761904762,0.5,0.5,0.6,0.4,6523,6.07937176,2.66,1.403424383,3408,2.563215949,354,0.260276776,87054,7.736539537,21.89,12.98956889,12799,13.03010395,9091,1.136894454,825,35,914762.8,2614.998616,3.1,2.808914381,1578.8,393.7089788,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
10/02/2020,1581299124,192.168.10.155,59766,192.168.2.10,80,tcp,http,2.07895,7936,96256,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,55,10792,84,100644,FALSE,215628,139,66.86067486,103719.6662,0.395683453,0.604316547,0.086853284,0.913146716,8949,7.840796452,3134,2.105498516,2332,1.16537376,278,136,85307,9.664292059,9.6,2.497999199,0,0,9.6,2.497999199,585,15,914362.4,2241.779436,0.6,0.663324958,1469.6,351.4746648,0,0,0,0,0,0,1,0,Normal,Normal,Normal
7/01/2020,1578373404,192.168.2.199,35886,192.168.2.10,19101,tcp,other,0.001087,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,1839.926403,77276.90892,0.5,0.5,0.523809524,0.476190476,4.35,7.882724148,785,0.402150469,1749,0.584764055,527,0.901133176,92587,9.012388196,33.2,31.32985796,21.8,31.97123707,11.4,4.820788317,449,0.02118962,912332.4,3216.752872,0.8,0.4,1289.5,323.9238336,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
24/01/2020,1579829603,172.24.1.80,34690,172.24.1.1,53,udp,dns,0.000327,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8657,8.783886441,2956,1.690438996,3124,1.715407823,102,0.124963995,85161,11.22938952,4.9,2.165640783,1.6,2.107130751,3.3,0.640312424,838,0.085064681,917573.6,3501.904488,0.4,0.489897949,1635.7,330.6623807,0,0,0,0,0,0,0,0,Normal,Normal,Normal
22/01/2020,1579645172,192.168.2.10,41108,192.168.2.199,80,tcp,http,0.006407,154,739,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,474,4,955,FALSE,2322,10,1560.792883,362416.1074,0.6,0.4,0.270456503,0.729543497,9183,5.254185094,1291,1.42533119,3648,1.395892546,7512,14.09710949,78368,16.79318779,21167,17.06363798,5476,7.755146936,15691,13.47341638,1967,0.033778692,908078,2839.966901,2.2,0.6,1760,222.1544508,0,0,1,1,1,1,0,1,insider_malcious,Weaponization,Attack
27/01/2020,1580087933,172.24.1.80,9374,172.24.1.1,53,udp,dns,0.000279,35,35,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,63,1,63,FALSE,196,2,7168.458781,702508.9606,0.5,0.5,0.5,0.5,2371,3.751811429,2878,1.539803884,2072,0.951018402,327,0.197081202,92356,5.286239117,10.9,2.42693222,1.4,1.959591794,9.5,1.431782106,178,0.008717798,918940.4,1285.771302,0.1,0.3,1248.2,147.044075,0,0,0,0,0,0,0,0,Normal,Normal,Normal
7/01/2020,1578373280,192.168.2.199,44388,192.168.2.10,22939,tcp,other,0.000321,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5348,6.779744538,1543,1.217974138,2025,1.043726497,1141,1.050413728,89942,8.683189276,35491,30.25438363,22.7,25.42066089,12791,9.210273014,334,0.034117444,913315.2,2526.102959,1,0.632455532,1406.4,313.1635994,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
26/02/2020,1582682082,192.168.2.10,57764,192.168.2.199,80,tcp,http,0.070567,7340,492,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,7844,5,760,TRUE,16436,15,212.5639463,232913.4014,0.666666667,0.333333333,0.923825748,0.076174252,7979,6.245112409,1295,0.897722117,2564,0.779656335,557,0.630032539,87602,7.417105635,39.8,62.47367446,36,61.7219572,3.8,1.661324773,372,0.097549987,917332,1089.996697,8.8,4.935585072,1618.1,413.4170896,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
16/12/2019,1576451539,192.168.10.153,49558,192.168.2.10,80,tcp,http,1.277265,521,216,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,773,4,388,FALSE,1898,10,7.82922886,1485.987638,0.6,0.4,0.681770285,0.318229715,7994,7.070925258,2141,1.241599372,2393,1.317088076,504,0.630938983,86965,9.601313712,31189,25.44809402,21.4,23.14389768,9789,3.864542534,867,31,918265.2,2092.029866,0.4,0.489897949,1427.5,285.1249726,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504415,172.24.1.233,47313,172.24.1.1,5683,udp,coap,20.407518,1124,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1180,0,0,FALSE,2304,2,0.098003099,112.8995697,1,0,1,0,27216,5.701738682,1655,0.981684776,13101,2.007528082,104,0.127451952,57925,8.415051099,3.3,0.9,0,0,3.3,0.9,2.54,0.02,914561.6,5382.002066,0,0,16543.8,1221.72352,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
15/01/2020,1579041413,192.168.2.199,45330,192.168.2.10,80,tcp,http,0.204955,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6307,4.010391627,5991,1.405848143,5.46,1.243953375,691,1.029363396,81549,6.563985756,11.4,8.272847152,7.9,8.360023923,3.5,1.024695077,1903,0.043139309,921170.8,2355.504226,0.8,0.4,2656.8,342.6154696,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
24/02/2020,1582503993,172.24.1.244,37066,172.24.1.1,5683,udp,coap,0.737182,562,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,1,100,FALSE,1324,2,2.71303423,1796.02866,0.5,0.5,0.870090634,0.129909366,35273,6.591512801,2.75,1.421597693,12164,2.199850904,3047,5.569824144,46765,11.0462041,32.5,32.24670526,17.9,28.48666355,14.6,14.35409349,2284,0.068439755,919033.2,2139.669545,0,0,13115.9,1570.487596,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
2/03/2020,1583135729,192.168.2.10,55901,192.168.10.150,1883,tcp,mqtt,-,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,4158,4.654977551,2474,1.664230753,2.47,1.020891767,2241,5.560094334,88657,8.81375635,22,24.75883681,16.1,24.33700885,5.9,4.742362281,1521,0.061065539,913369.6,3086.115072,1.2,1.720465053,1471,461.575346,0,0,0,0,0,0,1,0,False_data_injection,Tampering,Attack
7/01/2020,1578374608,192.168.2.199,63439,192.168.2.10,8180,tcp,other,0.001039,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,1924.927815,80846.96824,0.5,0.5,0.523809524,0.476190476,3911,5.608077121,1588,1.459272421,1923,0.878556202,353,0.126178445,92224,7.456327782,9.2,0.979795897,0,0,9.2,0.979795897,502,0.025612497,913920.8,2468.585862,0.8,0.4,1371.2,268.6346217,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
15/01/2020,1579041447,192.168.2.199,50520,192.168.2.10,80,tcp,http,0.204845,135,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,455,5,578,FALSE,1478,11,53.69913837,7215.211501,0.545454545,0.454545455,0.399188092,0.600811908,7094,6.089726102,7261,2.194431361,5.27,0.723864628,335,0.232819673,80.04,6.969791962,14.8,21.0133291,11.5,20.82906623,3.3,0.640312424,1524,0.064373908,921585.2,1369.784859,0.8,0.4,2768.4,336.4134956,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
22/02/2020,1582343066,127.0.0.1,37742,127.0.0.1,1880,tcp,websocket,12.636787,595,241,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,915,5,509,FALSE,2260,11,0.870474433,178.842929,0.545454545,0.454545455,0.668141593,0.331858407,5605,6.622330783,1502,1.038708814,2002,1.351937868,6479,8.746132231,84413,10.34601087,58.8,76.57910942,53.3,73.20525937,5.5,5.352569476,595,0.032015621,919638,427.2264037,1.4,2.576819745,1653.7,588.9332815,0,0,0,0,0,0,1,0,Normal,Normal,Normal
16/12/2019,1576468389,192.168.10.155,46190,192.168.2.10,80,tcp,http,0.003423,608,313,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,928,5,581,FALSE,2430,11,3213.555361,709903.5933,0.545454545,0.454545455,0.632098765,0.367901235,3674,5.028145185,2601,1.61871832,2093,1.341119309,126,0.126031742,91507,7.376398918,8.3,10.88163591,0,0,8.3,10.88163591,591,0.106719258,916173.6,984.1986791,0.8,0.4,1540.4,293.5643711,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578540861,192.168.2.199,54793,192.168.2.10,80,tcp,http,0.020222,311,347,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,631,4,563,FALSE,1852,10,494.5109287,91583.42399,0.6,0.4,0.508639309,0.491360691,8676,5.561566686,3875,2.04099608,3618,1.162349345,5126,10.14697807,78705,12.47822123,15.2,18.4921605,1.1,1.445683229,14.1,18.21784839,1363,129,915790,1403.259349,10.9,9.071383577,2029.6,401.6125496,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
24/02/2020,1582504469,172.24.1.244,40155,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27207,8.927916946,2.78,2.164998845,8683,3.693830126,7247,12.98114097,54085,13.81073369,10.3,12.95414991,0.4,0.663324958,9.9,13.08778056,2.33,0.07,919836.8,1820.928818,0.1,0.3,13341.4,2072.111783,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
24/02/2020,1582503840,172.24.1.244,46368,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27015,5.326250557,1695,1.341299743,10337,3.037067829,5937,9.29180935,55017,13.16334916,19.5,16.93074127,4.9,4.825971405,14.6,16.72841893,2132,0.12204917,919806.8,1678.083717,0,0,16265.1,2754.834022,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
9/01/2020,1578540829,192.168.10.153,55658,192.168.2.10,80,tcp,http,7.33245,1003,886,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,8,1335,6,1138,FALSE,4362,14,1.909320895,594.889839,0.571428571,0.428571429,0.535992664,0.464007336,8357,6.457369511,3052,0.962588178,2619,0.773788731,1015,2.876759462,84959,8.928546858,8.1,7.687002016,1.2,2.675817632,6.9,7.82879301,1.18,0.071414284,911272,2558.508941,1,0.632455532,1637.3,166.1860704,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504478,172.24.1.233,54638,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27072,2.971429959,1822,0.886101574,10379,2.02744889,2238,4.11059801,58488,6.583834445,8997,7.605003682,0.1,0.3,8897,7.438110042,2.43,0.02,919162.4,1690.103145,0,0,16426.6,1096.107495,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
7/01/2020,1578374929,192.168.2.199,43173,192.168.2.10,8888,tcp,other,0.000019,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,11731,11.41613897,2402,1.460751861,2582,1.593567068,204,0.248845333,83081,14.01938262,21.1,17.15488269,11.3,17.03555106,9.8,2.481934729,0.66,0.017320508,914461.2,2527.420218,2399,4.224074928,1499773,343.9385087,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
10/01/2020,1578618700,192.168.2.199,55118,192.168.2.10,22,tcp,ssh,7.382001,1190,1873,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,14,1914,16,2713,TRUE,7690,30,4.063938761,1041.722969,0.466666667,0.533333333,0.403641092,0.596358908,6453,9.353568357,1289,0.868371464,1944,0.980889392,253,0.196267674,90064,10.77444866,9.5,1.284523258,0.1,0.3,9.4,1.428285686,633,0.017916473,920286,2301.539832,6.6,9.308061023,1361.7,393.7905662,0,0,1,0,0,0,0,0,Dictionary,Weaponization,Attack
24/02/2020,1582503977,172.24.1.244,35458,172.24.1.1,5683,udp,coap,0.714401,562,72,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,1,100,FALSE,1324,2,2.799548153,1853.300877,0.5,0.5,0.870090634,0.129909366,33.27,6.805956215,1619,1.280620553,11305,2.12137809,284,0.138578498,53525,9.07240569,12.7,5.745432969,2.2,3.544009029,10.5,5.20096145,2242,0.040447497,918275.2,1601.243317,0,0,12149.7,786.0058588,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
22/01/2020,1579643987,172.24.1.80,46546,172.24.1.1,53,udp,dns,0.00025,32,32,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,60,1,60,FALSE,184,2,8000,736000,0.5,0.5,0.5,0.5,8039,6.338136082,2491,1.526476007,3.2,1.807595087,5145,9.703945847,81126,9.695773512,17.7,13.36450523,0,0,17.7,13.36450523,1155,35,912458.4,4841.403169,1,0.774596669,1430.7,152.7927027,0,0,1,1,1,1,0,1,Normal,Normal,Normal
15/01/2020,1579041289,192.168.2.199,54814,192.168.2.10,80,tcp,http,0.204522,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,9681,7.089025956,8166,2.3921923,5802,1.14709895,4385,6.896619824,71966,8.957281061,23.4,22.73851358,13.8,24.58780185,9.6,9.286549413,1376,0.06636264,919747.6,1836.470049,0.8,0.4,2675.8,187.6117267,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
24/02/2020,1582503856,172.24.1.233,56081,172.24.1.1,5683,udp,coap,-,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,28318,5.920001351,3658,2.53546761,10577,1.78236388,155,0.171886591,57293,9.170539842,7.4,6.264183905,2.3,2.238302929,5.1,5.664803615,2247,0.045177428,918980.4,2134.767022,0,0,14496.3,2598.031795,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
9/01/2020,1578523198,172.24.1.33,48454,172.24.1.1,5683,udp,coap,0.011036,21,73,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,49,1,101,FALSE,244,2,181.2250816,22109.45995,0.5,0.5,0.286885246,0.713114754,10474,6.131236743,2579,1.668031475,2754,1.869204109,612,0.483917348,83588,8.36143026,17.1,15.44312145,13.8,15.11820095,3.3,0.9,776,0.012806248,913802.8,2714.875791,2.8,3.249615362,1852.1,305.4627473,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
16/12/2019,1576461052,127.0.0.1,52075,127.0.0.1,53,udp,dns,0.000489,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,16359.9182,1734151329,0.5,0.5,0.5,0.5,3402,5.132729878,2937,1.729867336,2183,1.558948684,431,0.162938639,91049,7.834442482,11.3,7.029224708,0.1,0.3,11.2,7.054076835,0.59,0.03,916116.4,2415.651929,0.6,0.489897949,1286.6,140.5177569,0,0,0,0,0,0,0,0,Normal,Normal,Normal
9/01/2020,1578542789,192.168.2.199,42504,192.168.2.10,456,tcp,other,0.000387,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,60,1,40,FALSE,100,2,5167.958656,258397.9328,0.5,0.5,0.6,0.4,6523,6.07937176,2.66,1.403424383,3408,2.563215949,354,0.260276776,87054,7.736539537,21.89,12.98956889,12799,13.03010395,9091,1.136894454,825,35,914762.8,2614.998616,3.1,2.808914381,1578.8,393.7089788,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
16/12/2019,1576633036,192.168.10.155,44708,192.168.2.10,80,tcp,http,6.477466,3057,85057,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,38,5041,72,88809,FALSE,181964,110,16.98194942,28091.8495,0.345454545,0.654545455,0.044503308,0.955496692,6.54,9.012926273,2561,2.566466248,2941,2.016152028,381,0.233771256,87.58,13.40136486,16291,10.29281929,6.3,10.11978261,9991,2.370385834,552,0.08908423,915934.8,2381.102971,1.6,2.835489376,1402.9,411.0906104,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578542992,192.168.2.199,56791,192.168.2.10,80,tcp,http,0.008727,293,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,613,5,578,FALSE,1794,11,1260.456056,205568924,0.545454545,0.454545455,0.505016722,0.494983278,8.57,3.882906128,13598,3.990869078,8956,2.623056233,5.59,9.936657386,63286,14.63222621,14.7,8.832326987,0.2,0.6,14.5,8.732124598,597,0.094239058,910490.4,2107.392095,13.3,7.642643522,3163.9,576.1420745,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
15/01/2020,1579041570,192.168.2.199,40316,192.168.2.10,80,tcp,http,0.205682,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5429,4.297076797,7306,1.562448079,5082,0.978282168,102,0.124963995,82081,5.215420309,4.2,2.357965225,0.3,0.458257569,3.9,2.11896201,812,0.040447497,920857.2,1980.192354,0.8,0.4,2746.4,315.7993667,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
16/12/2019,1576452673,127.0.0.1,45336,127.0.0.1,53,udp,dns,0.000401,156,156,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,268,4,268,FALSE,848,8,19950.12469,2114713217,0.5,0.5,0.5,0.5,2003,2.738923329,2413,1.281920824,1623,0.645012403,0.1,0.122474487,93859,3.543098785,6.5,7.003570518,3.5,7.003570518,3,0,575,0.032015621,915339.2,832.2534229,3.5,8.511756575,1647.8,509.7720667,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576458436,172.24.1.80,57410,172.24.1.1,53,udp,dns,0.000063,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3.28,5.113075395,1.83,1.745611641,1985,1.09564821,1063,2.761680829,91844,9.389204652,19.1,11.87813117,8.2,8.657944329,10.9,10.0144895,985,0.209964283,917389.6,4564.475768,0.7,0.640312424,1364.6,230.418402,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576450820,172.24.1.80,24828,172.24.1.1,53,udp,dns,0.000045,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,44444.44444,4533333333,0.5,0.5,0.5,0.5,3413,3.724972617,2824,1.425343467,1882,0.891030864,509,0.395055692,91373,5.581335055,9.4,2.009975124,0.1,0.3,9.3,2.1,1278,0.146683332,914580.8,2043.185591,0.6,0.489897949,1438.9,322.8923815,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576628659,172.24.1.80,38071,172.24.1.1,53,udp,dns,0.000129,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,15503.87597,1581395349,0.5,0.5,0.5,0.5,6241,6.028156352,3261,1.901738415,2.39,1.769531011,229,0.178462881,87878,8.825382485,12.5,10.69813068,5.2,7.665507159,7.3,9.077995373,0.82,0.03,912336.4,379.7365402,1.1,0.7,1462.5,430.9274301,0,0,0,0,0,0,0,0,Normal,Normal,Normal
12/12/2019,1576100943,172.24.1.80,27659,172.24.1.1,53,udp,dns,0.000155,-,-,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3105,4.348303692,1.9,1.171631341,2719,1.685268228,5311,10.11985222,86969,10.30724255,18.5,22.64177555,0.6,1.2,17.9,22.81863274,454,0.064373908,911783.6,2619.622232,1.1,0.3,1463,515.5759886,0,0,0,0,0,0,0,0,Normal,Normal,Normal
13/01/2020,1578875831,172.24.1.80,47128,172.24.1.1,53,udp,dns,0.000348,36,36,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,64,1,64,FALSE,200,2,5747.126437,574712.6437,0.5,0.5,0.5,0.5,6371,4.53174238,2562,2.285142446,2011,1.510181777,101,0.166760307,88957,7.736890913,9.8,9.867117107,0,0,9.8,9.867117107,1583,0.087412814,911195.2,1833.22998,0.8,0.4,1874.9,435.8828856,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579041354,192.168.2.199,36436,192.168.2.10,80,tcp,http,0.21687,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,10.98,9.370745968,8001,2.583073557,5317,1.408914831,8683,15.14792002,67018,15.65057111,18.8,20.50755958,10.9,13.5014814,7.9,10.68129206,3088,0.038157568,921458,2522.332413,0.8,0.4,2820.9,252.9942489,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
15/01/2020,1579041575,192.168.2.199,41130,192.168.2.10,80,tcp,http,0.204985,131,310,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6,451,5,578,FALSE,1470,11,53.66246311,7171.256433,0.545454545,0.454545455,0.395918367,0.604081633,7004,5.61845388,6324,1.527770925,5355,1.305766059,1522,3.304859452,79799,7.822376174,6.1,5.682429058,0.1,0.3,6,5.54977477,841,0.039610605,919470.4,2365.963449,0.8,0.4,2782.4,485.1150791,1,10,0,0,0,0,0,0,BruteForce,Weaponization,Attack
7/01/2020,1578373017,192.168.2.199,40255,192.168.2.10,8649,tcp,other,0.001233,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,44,1,40,FALSE,84,2,1622.060016,68126.52068,0.5,0.5,0.523809524,0.476190476,4996,5.882324711,3187,3.281481525,2262,1.619134337,4915,8.787938609,84641,13.70548974,18.5,13.99464183,3.3,4.980963762,15.2,11.070682,415,0.032015621,909938.4,2665.059369,1,0.632455532,1289.9,176.2602905,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
19/02/2020,1582067936,10.0.1.5,35784,129.94.0.197,53,udp,dns,0.000081,78,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,134,0,0,TRUE,212,2,24691.35802,2617283951,1,0,1,0,8158,8.193237211,2.84,1.450682598,3325,2.087942767,5591,7.973273418,80089,11.67218784,9.8,12.13919272,0.1,0.3,9.7,11.87476316,328,0.079221209,913405.2,2774.525862,1.7,2.410394159,1646.8,502.3195796,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579041335,192.168.2.199,33610,192.168.2.10,80,tcp,http,0.215812,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8763,6.241690556,6476,1.727606437,5867,2.26180481,409,0.446574742,78485,8.94139167,16.5,21.98294794,12.6,22.16393467,3.9,1.640121947,3775,0.19576772,919716,2495.330038,0.8,0.4,2780,300.7996011,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
15/01/2020,1579041299,192.168.2.199,56320,192.168.2.10,80,tcp,http,0.209552,-,-,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,10135,5.270920698,7235,2.456974766,5.19,1.844640886,0.36,0.416052881,77079,8.258881825,21.4,17.13009048,13.4,10.48999523,8,12.40967365,1409,0.024269322,919266.8,2130.289032,0.8,0.4,2688.3,196.6931875,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
7/01/2020,1578373748,10.0.1.5,39113,129.94.0.197,53,udp,dns,0.000003,112,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,168,0,0,TRUE,280,2,666666.6667,93333333.33,1,0,1,0,3904,5.682684577,1588,1.161626446,2.49,1.771197335,603,0.255775292,91417,8.160633615,20.5,11.43022309,10.7,11.23432241,9.8,1.166190379,443,0.023259407,914475.2,2226.342507,0.8,0.4,1287,218.1916589,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576450819,172.24.1.80,46562,172.24.1.1,53,udp,dns,0.000043,37,37,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,65,1,65,FALSE,204,2,46511.62791,4744186047,0.5,0.5,0.5,0.5,3413,3.724972617,2824,1.425343467,1882,0.891030864,509,0.395055692,91373,5.581335055,9.4,2.009975124,0.1,0.3,9.3,2.1,1278,0.146683332,914580.8,2043.185591,0.6,0.489897949,1438.9,322.8923815,0,0,0,0,0,0,0,0,Normal,Normal,Normal
10/02/2020,1580966378,192.168.2.10,54352,192.168.10.150,443,tcp,https,0.000399,-,-,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,14.04,9.965188408,2842,1.389538053,2718,0.721079746,1935,3.518307121,78465,9.71608486,19,12.98460627,10.4,9.488940931,8.6,10.67895126,449,0.027730849,916199.6,3576.001096,0.4,0.8,1734.2,439.0471045,0,0,0,0,0,0,0,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
